Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
Chile,Moderna - Spikevax,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Chile,Moderna - Spikevax,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Chile,Moderna - Spikevax,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Chile,Moderna - Spikevax,Feb 2022,2,(Blank),(Blank),(Blank),(Blank),2
Chile,Moderna - Spikevax,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Chile,Moderna - Spikevax,Apr 2022,"749,595",(Blank),(Blank),(Blank),(Blank),"749,595"
Chile,Moderna - Spikevax,May 2022,"2,580,924",(Blank),(Blank),(Blank),(Blank),"2,580,924"
Chile,Moderna - Spikevax,Jun 2022,"1,249,611",(Blank),(Blank),(Blank),(Blank),"1,249,611"
Chile,Pfizer BioNTech - Comirnaty,Dec 2020,"9,513",(Blank),(Blank),(Blank),(Blank),"9,513"
Chile,Pfizer BioNTech - Comirnaty,Jan 2021,"64,681",(Blank),(Blank),(Blank),(Blank),"64,681"
Chile,Pfizer BioNTech - Comirnaty,Feb 2021,"199,537",(Blank),(Blank),(Blank),(Blank),"199,537"
Chile,Pfizer BioNTech - Comirnaty,Mar 2021,"894,423",(Blank),(Blank),(Blank),(Blank),"894,423"
Chile,Pfizer BioNTech - Comirnaty,Apr 2021,"1,268,294",(Blank),(Blank),(Blank),(Blank),"1,268,294"
Chile,Pfizer BioNTech - Comirnaty,May 2021,"1,331,849",(Blank),(Blank),(Blank),(Blank),"1,331,849"
Chile,Pfizer BioNTech - Comirnaty,Jun 2021,"1,482,815",(Blank),(Blank),(Blank),(Blank),"1,482,815"
Chile,Pfizer BioNTech - Comirnaty,Jul 2021,"1,815,153",(Blank),(Blank),(Blank),(Blank),"1,815,153"
Chile,Pfizer BioNTech - Comirnaty,Aug 2021,"1,013,711",(Blank),(Blank),(Blank),(Blank),"1,013,711"
Chile,Pfizer BioNTech - Comirnaty,Sep 2021,"1,103,320",(Blank),(Blank),(Blank),(Blank),"1,103,320"
Chile,Pfizer BioNTech - Comirnaty,Oct 2021,"2,508,501",(Blank),(Blank),(Blank),(Blank),"2,508,501"
Chile,Pfizer BioNTech - Comirnaty,Nov 2021,"2,945,707",(Blank),(Blank),(Blank),(Blank),"2,945,707"
Chile,Pfizer BioNTech - Comirnaty,Dec 2021,"2,758,945",(Blank),(Blank),(Blank),(Blank),"2,758,945"
Chile,Pfizer BioNTech - Comirnaty,Jan 2022,"1,943,284",(Blank),(Blank),(Blank),(Blank),"1,943,284"
Chile,Pfizer BioNTech - Comirnaty,Feb 2022,"1,831,726",(Blank),(Blank),(Blank),(Blank),"1,831,726"
Chile,Pfizer BioNTech - Comirnaty,Mar 2022,"2,051,749",(Blank),(Blank),(Blank),(Blank),"2,051,749"
Chile,Pfizer BioNTech - Comirnaty,Apr 2022,"1,337,630",(Blank),(Blank),(Blank),(Blank),"1,337,630"
Chile,Pfizer BioNTech - Comirnaty,May 2022,"1,709,817",(Blank),(Blank),(Blank),(Blank),"1,709,817"
Chile,Pfizer BioNTech - Comirnaty,Jun 2022,"702,449",(Blank),(Blank),(Blank),(Blank),"702,449"
Jamaica,Pfizer BioNTech - Comirnaty,Mar 2022,(Blank),(Blank),"398,970",(Blank),(Blank),"398,970"
Jamaica,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),(Blank),"250,380",(Blank),(Blank),"250,380"
Jamaica,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),"45,000","100,620",(Blank),(Blank),"145,620"
Jamaica,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),"204,750","100,620",(Blank),(Blank),"305,370"
Jamaica,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),"204,750","98,280",(Blank),(Blank),"303,030"
Jamaica,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),"208,260",(Blank),(Blank),(Blank),"208,260"
Jamaica,AstraZeneca - Vaxzevria,Nov 2021,(Blank),"50,000","369,600",(Blank),(Blank),"419,600"
Jamaica,AstraZeneca - Vaxzevria,Sep 2021,(Blank),(Blank),"201,600",(Blank),(Blank),"201,600"
Jamaica,AstraZeneca - Vaxzevria,Oct 2021,(Blank),(Blank),"108,000",(Blank),(Blank),"108,000"
Jamaica,AstraZeneca - Vaxzevria,Feb 2022,(Blank),(Blank),"100,000",(Blank),(Blank),"100,000"
Jamaica,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"55,200",(Blank),(Blank),"55,200"
Jamaica,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"55,200",(Blank),(Blank),"55,200"
Jamaica,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"14,400",(Blank),(Blank),"14,400"
Jamaica,AstraZeneca - Vaxzevria,Jun 2021,(Blank),"65,000",(Blank),(Blank),(Blank),"65,000"
Jamaica,AstraZeneca - Vaxzevria,Jul 2021,(Blank),"300,000",(Blank),(Blank),(Blank),"300,000"
Jamaica,AstraZeneca - Vaxzevria,Aug 2021,(Blank),"200,000",(Blank),(Blank),(Blank),"200,000"
Jamaica,AstraZeneca - Vaxzevria,Jan 2022,(Blank),"65,000",(Blank),(Blank),(Blank),"65,000"
Jamaica,AstraZeneca - Vaxzevria,May 2022,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Jamaica,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),(Blank),(Blank),"115,200",(Blank),"115,200"
Jamaica,Janssen - Ad26.COV 2.S,Sep 2021,(Blank),(Blank),(Blank),"100,800",(Blank),"100,800"
Jamaica,SII - Covishield,Mar 2021,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Jamaica,SII - Covishield,Apr 2021,(Blank),"75,000",(Blank),(Blank),(Blank),"75,000"
Jamaica,Sinopharm (Beijing) - BBIBP-CorV,Nov 2021,"100,000","100,000",(Blank),(Blank),(Blank),"200,000"
Haiti,Moderna - Spikevax,Jul 2021,(Blank),(Blank),"250,000",(Blank),(Blank),"250,000"
Haiti,Moderna - Spikevax,Feb 2022,(Blank),(Blank),"151,200",(Blank),(Blank),"151,200"
Haiti,Moderna - Spikevax,Nov 2021,(Blank),(Blank),"100,100",(Blank),(Blank),"100,100"
Haiti,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),(Blank),"99,450",(Blank),(Blank),"99,450"
Haiti,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"90,090",(Blank),(Blank),"90,090"
Haiti,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),(Blank),"88,920",(Blank),(Blank),"88,920"
Haiti,Pfizer BioNTech - Comirnaty,Sep 2022,(Blank),(Blank),"79,560",(Blank),(Blank),"79,560"
Haiti,Pfizer BioNTech - Comirnaty,Jan 2022,(Blank),(Blank),"39,780",(Blank),(Blank),"39,780"
Haiti,Janssen - Ad26.COV 2.S,Dec 2021,(Blank),(Blank),"165,600",(Blank),(Blank),"165,600"
Haiti,Janssen - Ad26.COV 2.S,Jun 2022,(Blank),(Blank),"60,000",(Blank),(Blank),"60,000"
Panama,Pfizer BioNTech - Comirnaty,Nov 2021,"198,900",(Blank),"198,900",(Blank),(Blank),"397,800"
Panama,Pfizer BioNTech - Comirnaty,Jul 2021,"518,310","503,100","100,620",(Blank),(Blank),"1,122,030"
Panama,Pfizer BioNTech - Comirnaty,Jan 2021,"12,840",(Blank),(Blank),(Blank),(Blank),"12,840"
Panama,Pfizer BioNTech - Comirnaty,Feb 2021,"145,080",(Blank),(Blank),(Blank),(Blank),"145,080"
Panama,Pfizer BioNTech - Comirnaty,Mar 2021,"236,230",(Blank),(Blank),(Blank),(Blank),"236,230"
Panama,Pfizer BioNTech - Comirnaty,Apr 2021,"231,660",(Blank),(Blank),(Blank),(Blank),"231,660"
Panama,Pfizer BioNTech - Comirnaty,May 2021,"1,202,718",(Blank),(Blank),(Blank),(Blank),"1,202,718"
Panama,Pfizer BioNTech - Comirnaty,Jun 2021,"127,530",(Blank),(Blank),(Blank),(Blank),"127,530"
Panama,Pfizer BioNTech - Comirnaty,Aug 2021,"1,502,280",(Blank),(Blank),(Blank),(Blank),"1,502,280"
Panama,Pfizer BioNTech - Comirnaty,Sep 2021,"1,119,690",(Blank),(Blank),(Blank),(Blank),"1,119,690"
Panama,Pfizer BioNTech - Comirnaty,Oct 2021,"195,390",(Blank),(Blank),(Blank),(Blank),"195,390"
Panama,Pfizer BioNTech - Comirnaty,Feb 2022,"252,000",(Blank),(Blank),(Blank),(Blank),"252,000"
Panama,Pfizer BioNTech - Comirnaty,Mar 2022,"126,000",(Blank),(Blank),(Blank),(Blank),"126,000"
Panama,Pfizer BioNTech - Comirnaty,Apr 2022,"48,000",(Blank),(Blank),(Blank),(Blank),"48,000"
Panama,Pfizer BioNTech - Comirnaty,Jun 2022,"250,700",(Blank),(Blank),(Blank),(Blank),"250,700"
Panama,Pfizer BioNTech - Comirnaty,Jul 2022,"252,000",(Blank),(Blank),(Blank),(Blank),"252,000"
Panama,AstraZeneca - Vaxzevria,May 2021,"204,000",(Blank),"74,400",(Blank),(Blank),"278,400"
Panama,AstraZeneca - Vaxzevria,Sep 2021,"367,200",(Blank),"74,400",(Blank),(Blank),"441,600"
Panama,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"36,000",(Blank),(Blank),"36,000"
Panama,AstraZeneca - Vaxzevria,Jun 2021,"204,000",(Blank),(Blank),(Blank),(Blank),"204,000"
Panama,AstraZeneca - Vaxzevria,Aug 2021,"163,200",(Blank),(Blank),(Blank),(Blank),"163,200"
Panama,Unknown,Jan 2022,(Blank),(Blank),(Blank),(Blank),"327,631","327,631"
Panama,Unknown,Feb 2022,(Blank),(Blank),(Blank),(Blank),"303,310","303,310"
Panama,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"298,479","298,479"
Panama,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"91,449","91,449"
Panama,Unknown,May 2022,(Blank),(Blank),(Blank),(Blank),"175,226","175,226"
Dominican Republic,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"187,200",(Blank),(Blank),"187,200"
Dominican Republic,AstraZeneca - Vaxzevria,Aug 2021,(Blank),(Blank),"184,800",(Blank),(Blank),"184,800"
Dominican Republic,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"91,200",(Blank),(Blank),"91,200"
Dominican Republic,AstraZeneca - Vaxzevria,Jun 2021,"475,000",(Blank),(Blank),(Blank),(Blank),"475,000"
Dominican Republic,Pfizer BioNTech - Comirnaty,Jun 2021,"644,670",(Blank),(Blank),(Blank),(Blank),"644,670"
Dominican Republic,Pfizer BioNTech - Comirnaty,Jul 2021,"286,650",(Blank),(Blank),(Blank),(Blank),"286,650"
Dominican Republic,Pfizer BioNTech - Comirnaty,Aug 2021,"1,933,730",(Blank),(Blank),(Blank),(Blank),"1,933,730"
Dominican Republic,SII - Covishield,Feb 2021,"20,000","30,000",(Blank),(Blank),(Blank),"50,000"
Dominican Republic,SII - Covishield,Jan 2022,"90,000",(Blank),(Blank),(Blank),(Blank),"90,000"
Dominican Republic,Sinopharm (Beijing) - BBIBP-CorV,Mar 2021,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Dominican Republic,Sinovac - CoronaVac,Feb 2021,"768,000",(Blank),(Blank),(Blank),(Blank),"768,000"
Dominican Republic,Sinovac - CoronaVac,Mar 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Dominican Republic,Sinovac - CoronaVac,Apr 2021,"500,000",(Blank),(Blank),(Blank),(Blank),"500,000"
Dominican Republic,Sinovac - CoronaVac,May 2021,"2,000,000",(Blank),(Blank),(Blank),(Blank),"2,000,000"
Dominican Republic,Sinovac - CoronaVac,Jun 2021,"4,000,000",(Blank),(Blank),(Blank),(Blank),"4,000,000"
Dominican Republic,Sinovac - CoronaVac,Jul 2021,"3,000,000",(Blank),(Blank),(Blank),(Blank),"3,000,000"
Dominican Republic,Unknown,May 2021,(Blank),(Blank),(Blank),(Blank),"96,112","96,112"
Dominican Republic,Unknown,Dec 2021,(Blank),(Blank),(Blank),(Blank),"227,845","227,845"
Dominican Republic,Unknown,Jan 2022,(Blank),(Blank),(Blank),(Blank),"665,922","665,922"
Dominican Republic,Unknown,Feb 2022,(Blank),(Blank),(Blank),(Blank),"526,290","526,290"
Dominican Republic,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"272,537","272,537"
Dominican Republic,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"105,639","105,639"
Dominican Republic,Unknown,May 2022,(Blank),(Blank),(Blank),(Blank),"79,309","79,309"
Dominican Republic,Unknown,Jun 2022,(Blank),(Blank),(Blank),(Blank),"120,184","120,184"
Dominican Republic,Unknown,Jul 2022,(Blank),(Blank),(Blank),(Blank),"101,688","101,688"
Dominican Republic,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),"106,592","106,592"
Dominican Republic,Unknown,Sep 2022,(Blank),(Blank),(Blank),(Blank),"75,153","75,153"
Guyana,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"100,620",(Blank),(Blank),"100,620"
Guyana,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),(Blank),"53,970",(Blank),(Blank),"53,970"
Guyana,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"42,120",(Blank),(Blank),"42,120"
Guyana,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"29,250",(Blank),(Blank),"29,250"
Guyana,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),"146,250",(Blank),(Blank),(Blank),"146,250"
Guyana,Pfizer BioNTech - Comirnaty,Jun 2022,(Blank),"52,800",(Blank),(Blank),(Blank),"52,800"
Guyana,AstraZeneca - Vaxzevria,Aug 2021,(Blank),"84,800","57,600",(Blank),(Blank),"142,400"
Guyana,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"38,400",(Blank),(Blank),"38,400"
Guyana,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"24,000",(Blank),(Blank),"24,000"
Guyana,Janssen - Ad26.COV 2.S,Aug 2022,(Blank),(Blank),"36,000",(Blank),(Blank),"36,000"
Guyana,Janssen - Ad26.COV 2.S,Jan 2022,(Blank),(Blank),"28,800",(Blank),(Blank),"28,800"
Guyana,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),(Blank),(Blank),"31,200",(Blank),"31,200"
Guyana,Gamaleya - Sputnik V,Apr 2021,"138,000",(Blank),(Blank),(Blank),(Blank),"138,000"
Guyana,Gamaleya - Sputnik V,May 2021,"67,537",(Blank),(Blank),(Blank),(Blank),"67,537"
Guyana,Gamaleya - Sputnik V,Jun 2021,"100,000",(Blank),(Blank),(Blank),(Blank),"100,000"
Guyana,Gamaleya - Sputnik V,Aug 2021,"5,000",(Blank),(Blank),(Blank),(Blank),"5,000"
Guyana,Moderna - Spikevax,Jul 2022,(Blank),"40,800",(Blank),(Blank),(Blank),"40,800"
Guyana,SII - Covishield,Feb 2021,(Blank),"3,000",(Blank),(Blank),(Blank),"3,000"
Guyana,SII - Covishield,Mar 2021,(Blank),"80,000",(Blank),(Blank),(Blank),"80,000"
Guyana,Sinopharm (Beijing) - BBIBP-CorV,Mar 2021,(Blank),"20,000",(Blank),(Blank),(Blank),"20,000"
Guyana,Sinopharm (Beijing) - BBIBP-CorV,Jun 2021,"88,000",(Blank),(Blank),(Blank),(Blank),"88,000"
Guyana,Sinopharm (Beijing) - BBIBP-CorV,Jul 2021,"12,000",(Blank),(Blank),(Blank),(Blank),"12,000"
Saint Lucia,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"115,830",(Blank),(Blank),"115,830"
Saint Lucia,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),"3,000","4,800",(Blank),(Blank),"7,800"
Saint Lucia,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),"52,650",(Blank),(Blank),(Blank),"52,650"
Saint Lucia,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"26,400",(Blank),(Blank),"26,400"
Saint Lucia,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"24,000",(Blank),(Blank),"24,000"
Saint Lucia,AstraZeneca - Vaxzevria,Sep 2021,(Blank),(Blank),"24,000",(Blank),(Blank),"24,000"
Saint Lucia,AstraZeneca - Vaxzevria,Feb 2021,(Blank),"2,000",(Blank),(Blank),(Blank),"2,000"
Saint Lucia,AstraZeneca - Vaxzevria,Dec 2021,(Blank),"18,000",(Blank),(Blank),(Blank),"18,000"
Saint Lucia,AstraZeneca - Vaxzevria,Mar 2022,(Blank),"10,000",(Blank),(Blank),(Blank),"10,000"
Saint Lucia,Janssen - Ad26.COV 2.S,Dec 2021,(Blank),(Blank),"7,200",(Blank),(Blank),"7,200"
Saint Lucia,Moderna - Spikevax,Mar 2022,(Blank),(Blank),"5,040",(Blank),(Blank),"5,040"
Saint Lucia,SII - Covishield,Feb 2021,(Blank),"26,000",(Blank),(Blank),(Blank),"26,000"
Bahamas,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"33,600",(Blank),(Blank),"33,600"
Bahamas,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"33,600",(Blank),(Blank),"33,600"
Bahamas,AstraZeneca - Vaxzevria,Aug 2021,(Blank),(Blank),"33,600",(Blank),(Blank),"33,600"
Bahamas,AstraZeneca - Vaxzevria,Sep 2021,(Blank),"2,500",(Blank),(Blank),(Blank),"2,500"
Bahamas,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"57,330",(Blank),(Blank),"57,330"
Bahamas,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"24,000",(Blank),(Blank),"24,000"
Bahamas,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),"128,700",(Blank),(Blank),(Blank),"128,700"
Bahamas,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),"134,550",(Blank),(Blank),(Blank),"134,550"
Bahamas,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),"32,400",(Blank),(Blank),(Blank),"32,400"
Bahamas,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),(Blank),(Blank),"38,400",(Blank),"38,400"
Bahamas,Janssen - Ad26.COV 2.S,Sep 2021,(Blank),200,(Blank),(Blank),(Blank),200
Bahamas,SII - Covishield,Mar 2021,(Blank),"20,000",(Blank),(Blank),(Blank),"20,000"
Bahamas,Unknown,Jun 2021,(Blank),(Blank),(Blank),(Blank),"12,974","12,974"
Bahamas,Unknown,Jul 2021,(Blank),(Blank),(Blank),(Blank),"17,414","17,414"
Belize,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"33,600",(Blank),(Blank),"33,600"
Belize,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"33,600",(Blank),(Blank),"33,600"
Belize,AstraZeneca - Vaxzevria,Aug 2021,(Blank),"42,000","33,600",(Blank),(Blank),"75,600"
Belize,AstraZeneca - Vaxzevria,Sep 2022,(Blank),(Blank),"12,000",(Blank),(Blank),"12,000"
Belize,AstraZeneca - Vaxzevria,Jun 2021,(Blank),"100,000",(Blank),(Blank),(Blank),"100,000"
Belize,AstraZeneca - Vaxzevria,Oct 2021,(Blank),"100,000",(Blank),(Blank),(Blank),"100,000"
Belize,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"58,500",(Blank),(Blank),"58,500"
Belize,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),"111,150",(Blank),(Blank),(Blank),"111,150"
Belize,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),"117,000",(Blank),(Blank),(Blank),"117,000"
Belize,Pfizer BioNTech - Comirnaty,May 2022,(Blank),"124,800",(Blank),(Blank),(Blank),"124,800"
Belize,BBIL - Covaxin,Mar 2021,(Blank),"25,000",(Blank),(Blank),(Blank),"25,000"
Belize,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),(Blank),(Blank),"132,000",(Blank),"132,000"
Belize,Janssen - Ad26.COV 2.S,Sep 2021,(Blank),(Blank),(Blank),"16,800",(Blank),"16,800"
Belize,SII - Covishield,Feb 2021,(Blank),"1,000",(Blank),(Blank),(Blank),"1,000"
Belize,Sinopharm (Beijing) - BBIBP-CorV,Apr 2021,(Blank),"10,000",(Blank),(Blank),(Blank),"10,000"
Uruguay,AstraZeneca - Vaxzevria,May 2021,"2,808",(Blank),"50,400",(Blank),(Blank),"53,208"
Uruguay,AstraZeneca - Vaxzevria,Sep 2021,281,(Blank),"50,400",(Blank),(Blank),"50,681"
Uruguay,AstraZeneca - Vaxzevria,Apr 2021,"47,369",(Blank),"48,000",(Blank),(Blank),"95,369"
Uruguay,AstraZeneca - Vaxzevria,Feb 2021,9,(Blank),(Blank),(Blank),(Blank),9
Uruguay,AstraZeneca - Vaxzevria,Mar 2021,149,(Blank),(Blank),(Blank),(Blank),149
Uruguay,AstraZeneca - Vaxzevria,Jun 2021,"1,734",(Blank),(Blank),(Blank),(Blank),"1,734"
Uruguay,AstraZeneca - Vaxzevria,Jul 2021,"45,812",(Blank),(Blank),(Blank),(Blank),"45,812"
Uruguay,AstraZeneca - Vaxzevria,Aug 2021,"1,866",(Blank),(Blank),(Blank),(Blank),"1,866"
Uruguay,AstraZeneca - Vaxzevria,Oct 2021,103,(Blank),(Blank),(Blank),(Blank),103
Uruguay,AstraZeneca - Vaxzevria,Nov 2021,54,(Blank),(Blank),(Blank),(Blank),54
Uruguay,AstraZeneca - Vaxzevria,Dec 2021,46,(Blank),(Blank),(Blank),(Blank),46
Uruguay,AstraZeneca - Vaxzevria,Jan 2022,11,(Blank),(Blank),(Blank),(Blank),11
Uruguay,AstraZeneca - Vaxzevria,Feb 2022,4,(Blank),(Blank),(Blank),(Blank),4
Uruguay,AstraZeneca - Vaxzevria,Mar 2022,4,(Blank),(Blank),(Blank),(Blank),4
Uruguay,AstraZeneca - Vaxzevria,Apr 2022,2,(Blank),(Blank),(Blank),(Blank),2
Uruguay,AstraZeneca - Vaxzevria,Jul 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,AstraZeneca - Vaxzevria,Sep 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,AstraZeneca - Vaxzevria,Oct 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,Pfizer BioNTech - Comirnaty,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Uruguay,Pfizer BioNTech - Comirnaty,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Uruguay,Pfizer BioNTech - Comirnaty,Feb 2021,20,(Blank),(Blank),(Blank),(Blank),20
Uruguay,Pfizer BioNTech - Comirnaty,Mar 2021,"198,420",(Blank),(Blank),(Blank),(Blank),"198,420"
Uruguay,Pfizer BioNTech - Comirnaty,Apr 2021,"327,780",(Blank),(Blank),(Blank),(Blank),"327,780"
Uruguay,Pfizer BioNTech - Comirnaty,May 2021,"255,457",(Blank),(Blank),(Blank),(Blank),"255,457"
Uruguay,Pfizer BioNTech - Comirnaty,Jun 2021,"348,369",(Blank),(Blank),(Blank),(Blank),"348,369"
Uruguay,Pfizer BioNTech - Comirnaty,Jul 2021,"580,578","500,000",(Blank),(Blank),(Blank),"1,080,578"
Uruguay,Pfizer BioNTech - Comirnaty,Aug 2021,"354,248",(Blank),(Blank),(Blank),(Blank),"354,248"
Uruguay,Pfizer BioNTech - Comirnaty,Sep 2021,"127,732",(Blank),(Blank),(Blank),(Blank),"127,732"
Uruguay,Pfizer BioNTech - Comirnaty,Oct 2021,"83,894",(Blank),(Blank),(Blank),(Blank),"83,894"
Uruguay,Pfizer BioNTech - Comirnaty,Nov 2021,"48,510",(Blank),(Blank),(Blank),(Blank),"48,510"
Uruguay,Pfizer BioNTech - Comirnaty,Dec 2021,"33,077",(Blank),(Blank),(Blank),(Blank),"33,077"
Uruguay,Pfizer BioNTech - Comirnaty,Jan 2022,"164,603",(Blank),(Blank),(Blank),(Blank),"164,603"
Uruguay,Pfizer BioNTech - Comirnaty,Feb 2022,"117,446",(Blank),(Blank),(Blank),(Blank),"117,446"
Uruguay,Pfizer BioNTech - Comirnaty,Mar 2022,"141,061",(Blank),(Blank),(Blank),(Blank),"141,061"
Uruguay,Pfizer BioNTech - Comirnaty,Apr 2022,"28,945",(Blank),(Blank),(Blank),(Blank),"28,945"
Uruguay,Pfizer BioNTech - Comirnaty,May 2022,"21,099",(Blank),(Blank),(Blank),(Blank),"21,099"
Uruguay,Pfizer BioNTech - Comirnaty,Jun 2022,"18,884",(Blank),(Blank),(Blank),(Blank),"18,884"
Uruguay,Pfizer BioNTech - Comirnaty,Jul 2022,"4,093",(Blank),(Blank),(Blank),(Blank),"4,093"
Uruguay,Pfizer BioNTech - Comirnaty,Aug 2022,"4,099",(Blank),(Blank),(Blank),(Blank),"4,099"
Uruguay,Pfizer BioNTech - Comirnaty,Sep 2022,"2,914",(Blank),(Blank),(Blank),(Blank),"2,914"
Uruguay,Pfizer BioNTech - Comirnaty,Oct 2022,589,(Blank),(Blank),(Blank),(Blank),589
Uruguay,Sinovac - CoronaVac,Feb 2021,"192,413",(Blank),(Blank),(Blank),(Blank),"192,413"
Uruguay,Sinovac - CoronaVac,Mar 2021,"2,165,781",(Blank),(Blank),(Blank),(Blank),"2,165,781"
Uruguay,Sinovac - CoronaVac,Apr 2021,"931,224",(Blank),(Blank),(Blank),(Blank),"931,224"
Uruguay,Sinovac - CoronaVac,May 2021,"813,118",(Blank),(Blank),(Blank),(Blank),"813,118"
Uruguay,Sinovac - CoronaVac,Jun 2021,"866,821",(Blank),(Blank),(Blank),(Blank),"866,821"
Uruguay,Sinovac - CoronaVac,Jul 2021,"324,884",(Blank),(Blank),(Blank),(Blank),"324,884"
Uruguay,Sinovac - CoronaVac,Aug 2021,"25,941",(Blank),(Blank),(Blank),(Blank),"25,941"
Uruguay,Sinovac - CoronaVac,Sep 2021,"2,081",(Blank),(Blank),(Blank),(Blank),"2,081"
Uruguay,Sinovac - CoronaVac,Oct 2021,282,(Blank),(Blank),(Blank),(Blank),282
Uruguay,Sinovac - CoronaVac,Nov 2021,167,(Blank),(Blank),(Blank),(Blank),167
Uruguay,Sinovac - CoronaVac,Dec 2021,125,(Blank),(Blank),(Blank),(Blank),125
Uruguay,Sinovac - CoronaVac,Jan 2022,86,(Blank),(Blank),(Blank),(Blank),86
Uruguay,Sinovac - CoronaVac,Feb 2022,20,(Blank),(Blank),(Blank),(Blank),20
Uruguay,Sinovac - CoronaVac,Mar 2022,11,(Blank),(Blank),(Blank),(Blank),11
Uruguay,Sinovac - CoronaVac,Apr 2022,9,(Blank),(Blank),(Blank),(Blank),9
Uruguay,Sinovac - CoronaVac,May 2022,8,(Blank),(Blank),(Blank),(Blank),8
Uruguay,Sinovac - CoronaVac,Jun 2022,4,(Blank),(Blank),(Blank),(Blank),4
Uruguay,Sinovac - CoronaVac,Jul 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,Sinovac - CoronaVac,Aug 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,Sinovac - CoronaVac,Sep 2022,1,(Blank),(Blank),(Blank),(Blank),1
Uruguay,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"3,687","3,687"
Uruguay,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"108,810","108,810"
Uruguay,Unknown,May 2022,(Blank),(Blank),(Blank),(Blank),"233,657","233,657"
Uruguay,Unknown,Jun 2022,(Blank),(Blank),(Blank),(Blank),"279,237","279,237"
